item_id,sale_id,user_id,name,type,brand,qty,value
460,1621,195,IrisBright,Gotas,Lupa,2,6000
461,564,768,EyeRevive,Gotas,Glassi,1,16000
462,554,524,SightSoothe,Lentes de Contacto,Lupa,4,10000
463,980,452,OptiClarity,Lentes de Contacto,Lupa,1,10000
464,1284,525,VisionGuard,Lentes de Contacto,Bright,2,2000
465,770,245,ClearView Elite,Soluciones,Lupa,1,4000
466,256,305,OptiGleam,Gotas,Bright,3,10000
467,155,624,OptiClarity,Soluciones,Bright,1,16000
468,1642,423,LuminEye Care,Gotas,Lupa,3,6000
469,891,487,OptiGleam,Gotas,Glassi,3,14000
470,1771,383,EyeRevive,Lentes de Contacto,Bright,1,16000
471,1072,733,OptiGleam,Lentes de Contacto,Lupa,3,14000
472,1269,106,EyeRevive,Gotas,Lupa,1,6000
473,100,657,ClearView Elite,Soluciones,Lupa,4,14000
474,1012,406,LuminEye Care,Soluciones,Glassi,1,4000
475,1192,431,LuminEye Care,Gotas,Bright,2,2000
476,710,442,LuminEye Care,Soluciones,Lupa,3,14000
477,1179,326,OptiGleam,Soluciones,Glassi,2,20000
478,332,426,LuminEye Care,Soluciones,Glassi,2,2000
479,1775,182,SightSoothe,Soluciones,Lupa,3,2000
480,753,605,OptiGleam,Soluciones,Glassi,2,12000
481,80,40,ClearView Elite,Soluciones,Glassi,2,16000
482,433,544,VisionGuard,Gotas,Bright,1,6000
483,13,627,OptiGleam,Lentes de Contacto,Glassi,3,18000
484,1885,201,LuminEye Care,Gotas,Glassi,4,12000
485,194,152,OptiGleam,Lentes de Contacto,Lupa,1,2000
486,463,552,OptiGleam,Gotas,Bright,2,18000
487,1443,505,OptiGleam,Lentes de Contacto,Bright,1,4000
488,660,585,IrisBright,Soluciones,Lupa,4,20000
489,846,582,IrisBright,Gotas,Lupa,2,4000
490,1514,388,VisionGuard,Soluciones,Glassi,1,20000
491,160,376,VisionGuard,Gotas,Bright,1,10000
492,1039,130,ClearView Elite,Soluciones,Bright,3,16000
493,1123,402,OptiGleam,Soluciones,Bright,1,4000
494,1218,300,IrisBright,Gotas,Bright,3,6000
495,1837,634,IrisBright,Soluciones,Lupa,1,16000
496,1567,724,LuminEye Care,Soluciones,Lupa,4,8000
497,1629,701,VisionGuard,Gotas,Bright,3,18000
498,381,357,OptiClarity,Soluciones,Bright,2,4000
499,228,664,SightSoothe,Soluciones,Lupa,2,16000
500,1683,605,VisionGuard,Gotas,Glassi,2,12000
501,1638,698,VisionGuard,Lentes de Contacto,Glassi,1,6000
502,681,382,VisionGuard,Lentes de Contacto,Glassi,1,10000
503,760,171,OptiGleam,Lentes de Contacto,Lupa,2,2000
504,759,342,IrisBright,Lentes de Contacto,Lupa,3,18000
505,1490,610,SightSoothe,Soluciones,Bright,1,14000
506,688,611,ClearView Elite,Gotas,Glassi,1,8000
507,1519,680,SightSoothe,Lentes de Contacto,Bright,1,16000
508,1320,134,VisionGuard,Soluciones,Bright,1,12000
509,1873,224,IrisBright,Soluciones,Lupa,3,8000
510,1915,671,SightSoothe,Gotas,Bright,3,4000
511,1666,159,LuminEye Care,Soluciones,Lupa,2,8000
512,687,358,IrisBright,Lentes de Contacto,Bright,1,18000
513,1839,77,ClearView Elite,Soluciones,Bright,4,10000
514,130,570,ClearView Elite,Lentes de Contacto,Glassi,2,2000
515,55,165,SightSoothe,Gotas,Glassi,3,20000
516,1240,7,OptiGleam,Lentes de Contacto,Glassi,3,6000
517,1728,408,IrisBright,Lentes de Contacto,Glassi,1,8000
518,1949,798,ClearView Elite,Gotas,Bright,1,10000
519,320,432,EyeRevive,Lentes de Contacto,Glassi,1,20000
520,1792,705,SightSoothe,Lentes de Contacto,Bright,3,12000
521,748,456,LuminEye Care,Soluciones,Lupa,4,8000
522,1511,481,ClearView Elite,Gotas,Bright,3,8000
523,666,164,SightSoothe,Gotas,Glassi,4,4000
524,184,270,VisionGuard,Lentes de Contacto,Lupa,4,18000
525,1257,302,ClearView Elite,Gotas,Lupa,1,8000
526,98,60,IrisBright,Gotas,Bright,4,14000
527,1452,755,ClearView Elite,Lentes de Contacto,Lupa,1,18000
528,1658,733,LuminEye Care,Gotas,Bright,2,2000
529,904,737,VisionGuard,Lentes de Contacto,Lupa,1,10000
530,1881,235,LuminEye Care,Lentes de Contacto,Lupa,1,4000
531,1036,713,LuminEye Care,Gotas,Lupa,2,12000
532,1477,731,EyeRevive,Gotas,Glassi,2,4000
533,779,335,ClearView Elite,Gotas,Lupa,3,16000
534,908,626,EyeRevive,Gotas,Lupa,1,10000
535,168,308,EyeRevive,Gotas,Lupa,3,20000
536,46,786,ClearView Elite,Gotas,Lupa,2,10000
537,909,313,LuminEye Care,Lentes de Contacto,Lupa,1,16000
538,1050,47,EyeRevive,Soluciones,Glassi,2,20000
539,1788,514,OptiClarity,Soluciones,Lupa,2,16000
540,233,179,ClearView Elite,Gotas,Bright,2,18000
541,199,374,LuminEye Care,Gotas,Lupa,1,2000
542,1872,280,IrisBright,Lentes de Contacto,Lupa,3,18000
543,1909,336,VisionGuard,Lentes de Contacto,Lupa,3,4000
544,1838,182,EyeRevive,Gotas,Lupa,3,2000
545,511,20,IrisBright,Gotas,Bright,3,20000
546,1654,515,LuminEye Care,Lentes de Contacto,Lupa,2,20000
547,1724,582,EyeRevive,Soluciones,Lupa,3,4000
548,1851,132,VisionGuard,Soluciones,Bright,1,6000
549,1725,333,IrisBright,Lentes de Contacto,Glassi,1,20000
550,1338,155,OptiClarity,Lentes de Contacto,Bright,4,2000
551,725,609,EyeRevive,Lentes de Contacto,Glassi,3,14000
552,116,550,SightSoothe,Lentes de Contacto,Glassi,4,10000
553,1527,525,EyeRevive,Soluciones,Bright,2,12000
554,949,709,EyeRevive,Soluciones,Glassi,1,8000
555,847,1,OptiClarity,Soluciones,Lupa,1,8000
556,1326,17,LuminEye Care,Lentes de Contacto,Glassi,2,4000
557,786,2,IrisBright,Gotas,Bright,3,6000
558,1633,511,EyeRevive,Soluciones,Bright,3,2000
559,1738,417,EyeRevive,Gotas,Bright,3,20000
560,1702,414,VisionGuard,Gotas,Glassi,4,8000
561,92,729,EyeRevive,Gotas,Glassi,4,8000
562,390,322,SightSoothe,Gotas,Bright,3,16000
563,508,787,IrisBright,Soluciones,Glassi,4,2000
564,1280,198,SightSoothe,Soluciones,Glassi,3,2000
565,413,412,VisionGuard,Gotas,Glassi,2,10000
566,1010,632,IrisBright,Soluciones,Lupa,2,16000
567,1567,740,ClearView Elite,Lentes de Contacto,Bright,4,14000
568,806,560,VisionGuard,Gotas,Bright,3,16000
569,1835,656,EyeRevive,Soluciones,Lupa,4,8000
570,1206,752,EyeRevive,Lentes de Contacto,Lupa,1,14000
571,413,653,OptiGleam,Soluciones,Bright,3,6000
572,1318,21,EyeRevive,Gotas,Glassi,4,14000
573,1811,98,SightSoothe,Soluciones,Bright,3,12000
574,1380,1,OptiGleam,Lentes de Contacto,Lupa,4,20000
575,978,799,OptiGleam,Gotas,Glassi,4,16000
576,744,731,OptiClarity,Lentes de Contacto,Glassi,1,18000
577,475,47,IrisBright,Gotas,Glassi,1,6000
578,1284,628,VisionGuard,Soluciones,Glassi,3,14000
579,845,481,SightSoothe,Soluciones,Glassi,4,2000
580,802,164,OptiGleam,Lentes de Contacto,Lupa,1,14000
581,919,595,LuminEye Care,Lentes de Contacto,Bright,3,16000
582,764,559,EyeRevive,Lentes de Contacto,Glassi,1,2000
583,1233,492,VisionGuard,Lentes de Contacto,Glassi,3,6000
584,540,671,VisionGuard,Soluciones,Lupa,4,18000
585,768,488,OptiGleam,Soluciones,Glassi,2,8000
586,1043,643,VisionGuard,Gotas,Lupa,2,2000
587,748,169,SightSoothe,Lentes de Contacto,Lupa,1,18000
588,1685,653,EyeRevive,Gotas,Glassi,2,16000
589,1769,796,VisionGuard,Soluciones,Bright,3,20000
590,988,757,IrisBright,Lentes de Contacto,Bright,1,16000
591,1182,102,OptiGleam,Lentes de Contacto,Lupa,2,4000
592,653,335,LuminEye Care,Lentes de Contacto,Lupa,3,10000
593,830,209,ClearView Elite,Lentes de Contacto,Glassi,2,2000
594,1691,237,SightSoothe,Gotas,Bright,3,6000
595,251,661,OptiClarity,Soluciones,Lupa,1,6000
596,1617,798,IrisBright,Gotas,Glassi,4,10000
597,822,674,ClearView Elite,Gotas,Bright,3,16000
598,1066,778,OptiClarity,Lentes de Contacto,Bright,1,12000
599,1469,644,ClearView Elite,Lentes de Contacto,Bright,1,6000
600,346,91,VisionGuard,Soluciones,Lupa,3,14000
601,1828,122,IrisBright,Gotas,Glassi,3,12000
602,1327,3,SightSoothe,Gotas,Glassi,1,6000
603,914,282,SightSoothe,Lentes de Contacto,Glassi,3,14000
604,1178,201,OptiGleam,Gotas,Glassi,2,12000
605,56,652,SightSoothe,Lentes de Contacto,Lupa,3,16000
606,960,120,SightSoothe,Soluciones,Bright,2,4000
607,1523,692,IrisBright,Soluciones,Glassi,2,8000
608,442,574,OptiGleam,Soluciones,Glassi,4,4000
609,1611,558,OptiGleam,Gotas,Bright,1,18000
610,433,178,EyeRevive,Soluciones,Bright,4,8000
611,553,548,ClearView Elite,Lentes de Contacto,Bright,3,14000
612,1418,522,EyeRevive,Gotas,Lupa,2,6000
613,1573,408,IrisBright,Lentes de Contacto,Lupa,4,8000
614,1443,626,SightSoothe,Lentes de Contacto,Glassi,2,10000
615,548,444,LuminEye Care,Soluciones,Lupa,3,14000
616,253,510,EyeRevive,Lentes de Contacto,Bright,2,18000
617,1210,610,SightSoothe,Soluciones,Lupa,2,16000
618,561,742,VisionGuard,Gotas,Bright,3,14000
619,1804,226,OptiGleam,Lentes de Contacto,Glassi,4,14000
620,787,284,ClearView Elite,Lentes de Contacto,Glassi,1,20000
621,175,426,SightSoothe,Lentes de Contacto,Lupa,2,20000
622,1873,139,VisionGuard,Soluciones,Bright,1,6000
623,69,485,IrisBright,Soluciones,Lupa,1,2000
624,402,563,OptiClarity,Lentes de Contacto,Bright,3,2000
625,305,189,IrisBright,Soluciones,Lupa,1,12000
626,1446,771,VisionGuard,Soluciones,Bright,4,20000
627,1660,207,OptiGleam,Gotas,Lupa,2,6000
628,555,552,ClearView Elite,Gotas,Lupa,2,8000
629,1801,139,SightSoothe,Lentes de Contacto,Glassi,3,4000
630,87,401,EyeRevive,Lentes de Contacto,Lupa,2,14000
631,1883,453,LuminEye Care,Lentes de Contacto,Glassi,4,14000
632,754,576,OptiGleam,Soluciones,Glassi,2,20000
633,507,785,SightSoothe,Lentes de Contacto,Bright,2,10000
634,1114,224,EyeRevive,Soluciones,Glassi,4,2000
635,702,170,VisionGuard,Soluciones,Glassi,2,4000
636,219,800,ClearView Elite,Soluciones,Bright,2,4000
637,874,74,OptiGleam,Soluciones,Lupa,1,20000
638,459,707,OptiGleam,Lentes de Contacto,Lupa,3,12000
639,116,177,SightSoothe,Gotas,Lupa,3,18000
640,1525,743,VisionGuard,Gotas,Bright,2,14000
641,717,492,OptiGleam,Gotas,Glassi,2,12000
642,741,3,EyeRevive,Gotas,Bright,2,12000
643,1670,201,EyeRevive,Lentes de Contacto,Lupa,4,8000
644,877,727,IrisBright,Gotas,Glassi,3,4000
645,1859,698,EyeRevive,Gotas,Bright,1,10000
646,590,766,ClearView Elite,Gotas,Bright,4,16000
647,1908,758,SightSoothe,Gotas,Bright,1,16000
648,304,696,SightSoothe,Lentes de Contacto,Lupa,3,18000
649,1068,341,EyeRevive,Gotas,Bright,1,8000
650,1970,459,IrisBright,Lentes de Contacto,Bright,3,12000
651,1967,712,SightSoothe,Lentes de Contacto,Lupa,4,10000
652,863,385,SightSoothe,Lentes de Contacto,Glassi,4,4000
653,1268,80,ClearView Elite,Lentes de Contacto,Glassi,1,20000
654,1350,627,EyeRevive,Soluciones,Glassi,2,18000
655,1301,201,OptiGleam,Gotas,Lupa,4,6000
656,1160,415,OptiClarity,Soluciones,Lupa,2,10000
657,696,608,IrisBright,Soluciones,Glassi,3,2000
658,673,700,OptiClarity,Gotas,Lupa,3,18000
659,894,385,VisionGuard,Lentes de Contacto,Bright,2,16000
660,726,138,ClearView Elite,Lentes de Contacto,Glassi,1,14000
661,605,47,VisionGuard,Gotas,Bright,4,4000
662,1724,230,OptiGleam,Gotas,Lupa,3,2000
663,1905,430,IrisBright,Lentes de Contacto,Glassi,3,18000
664,619,767,IrisBright,Soluciones,Lupa,3,4000
665,933,324,LuminEye Care,Lentes de Contacto,Lupa,3,10000
666,1271,298,ClearView Elite,Lentes de Contacto,Bright,3,12000
667,1980,45,LuminEye Care,Gotas,Glassi,2,20000
668,1030,216,OptiGleam,Gotas,Bright,2,10000
669,1384,544,OptiGleam,Lentes de Contacto,Bright,1,16000
670,624,752,VisionGuard,Soluciones,Bright,4,2000
671,367,127,VisionGuard,Gotas,Lupa,4,4000
672,166,773,VisionGuard,Soluciones,Bright,1,8000
673,1786,94,IrisBright,Gotas,Bright,3,4000
674,1576,410,VisionGuard,Gotas,Glassi,2,16000
675,1968,277,IrisBright,Soluciones,Lupa,1,8000
676,675,212,SightSoothe,Gotas,Lupa,4,4000
677,1084,99,OptiGleam,Lentes de Contacto,Lupa,1,6000
678,1708,781,LuminEye Care,Soluciones,Lupa,4,10000
679,1859,724,LuminEye Care,Soluciones,Glassi,2,6000
680,1637,35,LuminEye Care,Soluciones,Lupa,3,4000
681,1519,384,IrisBright,Soluciones,Bright,4,20000
682,984,599,IrisBright,Soluciones,Bright,1,14000
683,1234,234,OptiClarity,Lentes de Contacto,Lupa,1,18000
684,1395,275,LuminEye Care,Lentes de Contacto,Lupa,3,8000
685,1551,447,OptiClarity,Gotas,Lupa,1,6000
686,1690,734,EyeRevive,Gotas,Bright,2,12000
687,1600,345,OptiGleam,Gotas,Lupa,4,16000
688,1450,45,ClearView Elite,Gotas,Bright,4,14000
689,1675,548,OptiClarity,Gotas,Glassi,1,16000
690,873,538,EyeRevive,Gotas,Bright,4,18000
691,1683,393,IrisBright,Soluciones,Glassi,1,8000
692,1937,313,VisionGuard,Lentes de Contacto,Glassi,1,10000
693,1106,74,IrisBright,Soluciones,Glassi,2,6000
694,954,592,ClearView Elite,Gotas,Lupa,4,10000
695,231,392,IrisBright,Soluciones,Bright,1,12000
696,1734,362,VisionGuard,Lentes de Contacto,Bright,1,4000
697,916,350,OptiClarity,Soluciones,Bright,1,20000
698,1818,658,IrisBright,Lentes de Contacto,Glassi,4,10000
699,1106,387,OptiClarity,Soluciones,Glassi,4,18000
700,671,76,IrisBright,Soluciones,Lupa,2,4000
701,787,440,OptiGleam,Gotas,Lupa,4,16000
702,1534,350,OptiGleam,Soluciones,Lupa,1,10000
703,950,540,ClearView Elite,Soluciones,Bright,4,20000
704,1315,794,LuminEye Care,Soluciones,Lupa,3,20000
705,246,50,EyeRevive,Gotas,Glassi,1,2000
706,889,758,OptiGleam,Gotas,Lupa,1,4000
707,269,676,OptiGleam,Soluciones,Bright,1,16000
708,1258,517,LuminEye Care,Lentes de Contacto,Bright,2,12000
709,1766,330,VisionGuard,Lentes de Contacto,Bright,2,16000
710,706,637,EyeRevive,Lentes de Contacto,Lupa,2,20000
711,1007,138,VisionGuard,Lentes de Contacto,Lupa,1,16000
712,792,340,ClearView Elite,Lentes de Contacto,Bright,3,14000
713,1474,7,VisionGuard,Soluciones,Glassi,4,4000
714,1598,528,LuminEye Care,Soluciones,Bright,1,14000
715,79,730,SightSoothe,Gotas,Glassi,4,10000
716,1352,325,SightSoothe,Soluciones,Bright,3,20000
717,715,441,EyeRevive,Lentes de Contacto,Glassi,1,10000
718,390,385,ClearView Elite,Lentes de Contacto,Bright,3,2000
719,1746,133,VisionGuard,Soluciones,Bright,1,20000
720,1541,275,IrisBright,Lentes de Contacto,Bright,4,6000
721,936,388,OptiGleam,Gotas,Bright,1,12000
722,529,762,SightSoothe,Gotas,Bright,3,8000
723,36,327,LuminEye Care,Lentes de Contacto,Bright,3,14000
724,945,28,OptiClarity,Gotas,Bright,1,12000
725,917,481,OptiClarity,Soluciones,Bright,4,4000
726,6,780,OptiGleam,Lentes de Contacto,Glassi,3,2000
727,1951,537,SightSoothe,Gotas,Bright,2,2000
728,147,237,SightSoothe,Gotas,Bright,2,4000
729,688,390,LuminEye Care,Soluciones,Lupa,3,8000
730,8,745,OptiClarity,Soluciones,Glassi,4,6000
731,703,547,IrisBright,Soluciones,Lupa,4,12000
732,1540,394,SightSoothe,Soluciones,Glassi,2,10000
733,660,596,IrisBright,Lentes de Contacto,Glassi,4,6000
734,1489,668,IrisBright,Soluciones,Lupa,2,4000
735,225,513,IrisBright,Soluciones,Bright,3,16000
736,1185,317,ClearView Elite,Gotas,Lupa,1,10000
737,1291,581,VisionGuard,Lentes de Contacto,Bright,3,14000
738,1263,311,VisionGuard,Lentes de Contacto,Bright,3,12000
739,132,121,SightSoothe,Lentes de Contacto,Lupa,3,12000
740,571,544,ClearView Elite,Gotas,Lupa,3,18000
741,1220,652,OptiGleam,Lentes de Contacto,Lupa,1,14000
742,1969,335,IrisBright,Soluciones,Bright,4,2000
743,902,626,SightSoothe,Soluciones,Bright,3,20000
744,1359,726,LuminEye Care,Gotas,Glassi,1,6000
745,1364,775,VisionGuard,Lentes de Contacto,Bright,4,12000
746,359,378,EyeRevive,Lentes de Contacto,Bright,4,4000
747,1315,502,IrisBright,Soluciones,Lupa,3,4000
748,750,698,LuminEye Care,Soluciones,Glassi,4,10000
749,1569,319,ClearView Elite,Gotas,Bright,4,12000
750,1013,415,OptiGleam,Lentes de Contacto,Glassi,1,16000
751,446,567,EyeRevive,Gotas,Lupa,2,4000
752,1543,145,VisionGuard,Lentes de Contacto,Bright,2,20000
753,1412,589,EyeRevive,Gotas,Glassi,1,8000
754,1903,663,SightSoothe,Soluciones,Glassi,1,16000
755,614,34,LuminEye Care,Gotas,Bright,1,6000
756,829,604,LuminEye Care,Gotas,Bright,3,12000
757,1216,726,SightSoothe,Soluciones,Glassi,2,8000
758,965,564,LuminEye Care,Lentes de Contacto,Lupa,1,2000
759,1568,93,OptiGleam,Lentes de Contacto,Bright,4,4000
760,731,382,EyeRevive,Soluciones,Lupa,3,16000
761,601,232,IrisBright,Gotas,Lupa,1,16000
762,1023,134,OptiGleam,Soluciones,Bright,3,12000
763,1667,452,SightSoothe,Soluciones,Glassi,2,20000
764,387,677,IrisBright,Lentes de Contacto,Bright,4,10000
765,1473,467,VisionGuard,Lentes de Contacto,Bright,1,8000
766,1160,204,ClearView Elite,Soluciones,Bright,2,2000
767,1430,792,LuminEye Care,Lentes de Contacto,Glassi,3,6000
768,137,108,IrisBright,Soluciones,Bright,2,4000
769,1940,24,LuminEye Care,Gotas,Glassi,1,12000
770,824,765,VisionGuard,Gotas,Lupa,4,4000
771,693,480,VisionGuard,Gotas,Glassi,2,2000
772,598,326,OptiClarity,Soluciones,Glassi,2,18000
773,1621,522,IrisBright,Lentes de Contacto,Bright,2,12000
774,1815,570,OptiClarity,Lentes de Contacto,Lupa,3,12000
775,1160,242,LuminEye Care,Lentes de Contacto,Lupa,1,14000
776,394,238,LuminEye Care,Gotas,Glassi,4,6000
777,450,1,OptiGleam,Soluciones,Bright,2,16000
778,1801,323,VisionGuard,Soluciones,Bright,3,10000
779,1794,627,VisionGuard,Lentes de Contacto,Glassi,3,6000
780,1235,217,LuminEye Care,Gotas,Lupa,2,4000
781,1641,690,IrisBright,Soluciones,Lupa,1,6000
782,1389,678,EyeRevive,Gotas,Bright,1,8000
783,1646,198,SightSoothe,Gotas,Bright,2,2000
784,1998,89,EyeRevive,Lentes de Contacto,Bright,1,12000
785,816,365,SightSoothe,Gotas,Glassi,2,10000
786,768,478,VisionGuard,Gotas,Bright,2,20000
787,827,506,OptiClarity,Soluciones,Lupa,4,10000
788,133,330,SightSoothe,Lentes de Contacto,Bright,2,14000
789,1100,604,OptiClarity,Gotas,Glassi,2,12000
790,844,75,IrisBright,Gotas,Lupa,2,12000
791,280,637,ClearView Elite,Soluciones,Lupa,4,14000
792,74,355,LuminEye Care,Soluciones,Glassi,1,6000
793,1402,719,IrisBright,Lentes de Contacto,Glassi,1,6000
794,1578,765,VisionGuard,Soluciones,Glassi,3,20000
795,106,217,IrisBright,Gotas,Glassi,4,10000
796,1343,677,VisionGuard,Lentes de Contacto,Lupa,3,4000
797,1469,750,SightSoothe,Lentes de Contacto,Bright,4,18000
798,1239,187,OptiGleam,Lentes de Contacto,Glassi,4,6000
799,1665,374,EyeRevive,Lentes de Contacto,Bright,2,16000
800,296,305,ClearView Elite,Soluciones,Glassi,2,10000
801,75,446,OptiGleam,Gotas,Glassi,2,2000
802,277,496,ClearView Elite,Soluciones,Lupa,2,10000
803,22,713,IrisBright,Gotas,Bright,2,4000
804,1836,36,LuminEye Care,Gotas,Lupa,4,6000
805,154,164,OptiGleam,Lentes de Contacto,Glassi,3,10000
806,1801,770,OptiClarity,Gotas,Glassi,1,2000
807,1590,405,VisionGuard,Lentes de Contacto,Bright,4,18000
808,197,246,EyeRevive,Soluciones,Bright,3,14000
809,240,309,IrisBright,Lentes de Contacto,Glassi,3,12000
810,1835,150,VisionGuard,Gotas,Glassi,2,14000
811,986,772,OptiGleam,Soluciones,Lupa,4,18000
812,108,631,ClearView Elite,Lentes de Contacto,Lupa,2,8000
813,817,798,OptiGleam,Gotas,Glassi,3,12000
814,1102,329,SightSoothe,Gotas,Lupa,4,16000
815,1295,168,IrisBright,Lentes de Contacto,Lupa,4,14000
816,840,624,LuminEye Care,Soluciones,Glassi,2,4000
817,1374,346,OptiGleam,Gotas,Lupa,1,2000
818,1235,517,LuminEye Care,Soluciones,Bright,1,18000
819,466,520,OptiGleam,Gotas,Glassi,1,18000
820,880,503,OptiGleam,Soluciones,Lupa,2,16000
821,1420,640,OptiGleam,Soluciones,Lupa,1,4000
822,1072,364,OptiGleam,Gotas,Glassi,1,20000
823,933,378,IrisBright,Lentes de Contacto,Glassi,4,2000
824,1647,89,OptiGleam,Gotas,Glassi,4,4000
825,601,304,SightSoothe,Soluciones,Glassi,1,16000
826,309,691,VisionGuard,Soluciones,Lupa,2,20000
827,588,516,OptiGleam,Lentes de Contacto,Glassi,2,10000
828,92,720,ClearView Elite,Gotas,Glassi,1,16000
829,988,136,OptiClarity,Lentes de Contacto,Glassi,3,16000
830,748,740,IrisBright,Gotas,Bright,3,4000
831,1380,590,LuminEye Care,Soluciones,Lupa,1,20000
832,826,184,EyeRevive,Lentes de Contacto,Bright,3,20000
833,738,561,EyeRevive,Lentes de Contacto,Bright,1,20000
834,1014,465,IrisBright,Lentes de Contacto,Lupa,2,14000
835,745,158,OptiGleam,Gotas,Bright,1,6000
836,954,509,VisionGuard,Lentes de Contacto,Glassi,2,4000
837,180,377,ClearView Elite,Soluciones,Glassi,2,4000
838,1532,127,SightSoothe,Gotas,Bright,1,2000
839,1398,609,EyeRevive,Gotas,Lupa,3,6000
840,256,593,EyeRevive,Soluciones,Bright,3,2000
841,112,414,OptiGleam,Lentes de Contacto,Glassi,4,6000
842,1548,345,EyeRevive,Gotas,Lupa,3,10000
843,905,62,OptiClarity,Gotas,Lupa,3,6000
844,1022,338,EyeRevive,Gotas,Glassi,4,6000
845,230,799,IrisBright,Lentes de Contacto,Lupa,2,12000
846,1139,333,OptiClarity,Lentes de Contacto,Bright,2,18000
847,262,283,EyeRevive,Lentes de Contacto,Bright,4,14000
848,1451,262,SightSoothe,Lentes de Contacto,Glassi,1,4000
849,12,484,ClearView Elite,Soluciones,Lupa,1,6000
850,468,328,EyeRevive,Gotas,Lupa,1,8000
851,891,477,EyeRevive,Lentes de Contacto,Lupa,2,16000
852,1062,213,EyeRevive,Gotas,Lupa,2,6000
853,269,470,ClearView Elite,Gotas,Glassi,1,12000
854,1645,510,VisionGuard,Gotas,Bright,1,14000
855,1501,442,IrisBright,Soluciones,Lupa,1,18000
856,1974,507,EyeRevive,Lentes de Contacto,Glassi,3,4000
857,1009,738,OptiClarity,Lentes de Contacto,Glassi,4,2000
858,191,797,OptiGleam,Lentes de Contacto,Glassi,2,16000
859,834,250,OptiGleam,Lentes de Contacto,Lupa,4,18000
860,1554,476,SightSoothe,Soluciones,Lupa,2,6000
861,802,149,LuminEye Care,Soluciones,Bright,2,2000
862,133,35,ClearView Elite,Gotas,Lupa,1,6000
863,618,517,OptiClarity,Lentes de Contacto,Lupa,2,4000
864,904,493,SightSoothe,Lentes de Contacto,Bright,2,18000
865,1044,795,VisionGuard,Gotas,Lupa,3,8000
866,1756,671,SightSoothe,Lentes de Contacto,Bright,2,16000
867,117,508,LuminEye Care,Gotas,Glassi,3,18000
868,1469,775,OptiGleam,Lentes de Contacto,Bright,3,20000
869,1933,240,IrisBright,Gotas,Bright,2,16000
870,1575,246,LuminEye Care,Gotas,Lupa,2,20000
871,300,625,OptiClarity,Lentes de Contacto,Lupa,2,16000
872,1171,336,ClearView Elite,Soluciones,Glassi,4,2000
873,1283,178,EyeRevive,Lentes de Contacto,Glassi,4,2000
874,1517,529,LuminEye Care,Gotas,Lupa,4,4000
875,1333,437,ClearView Elite,Gotas,Bright,1,8000
876,1013,669,SightSoothe,Gotas,Lupa,3,18000
877,1675,523,SightSoothe,Soluciones,Lupa,1,10000
878,86,27,VisionGuard,Gotas,Bright,4,16000
879,1491,638,IrisBright,Lentes de Contacto,Bright,1,14000
880,1083,390,VisionGuard,Gotas,Glassi,4,4000
881,486,211,ClearView Elite,Soluciones,Bright,1,12000
882,583,637,LuminEye Care,Lentes de Contacto,Glassi,1,6000
883,1402,214,ClearView Elite,Lentes de Contacto,Glassi,4,6000
884,1450,518,OptiGleam,Soluciones,Lupa,4,20000
885,164,736,OptiClarity,Gotas,Lupa,2,4000
886,590,254,VisionGuard,Gotas,Bright,1,2000
887,544,27,LuminEye Care,Soluciones,Bright,2,6000
888,749,572,IrisBright,Gotas,Lupa,4,12000
889,773,120,EyeRevive,Soluciones,Lupa,4,8000
890,1267,767,VisionGuard,Gotas,Lupa,3,2000
891,1833,372,SightSoothe,Lentes de Contacto,Glassi,3,20000
892,250,686,LuminEye Care,Soluciones,Glassi,1,12000
893,249,775,OptiClarity,Lentes de Contacto,Bright,3,14000
